"Interval start","All Packets"
24732.5,0
24733,0
24733.5,0
24734,0
24734.5,0
24735,0
24735.5,0
24736,0
24736.5,0
24737,0
24737.5,0
24738,1
24738.5,0
24739,0
24739.5,0
24740,0
24740.5,0
24741,0
24741.5,0
24742,0
24742.5,0
24743,0
24743.5,0
24744,0
24744.5,0
24745,0
24745.5,0
24746,0
24746.5,0
24747,0
24747.5,0
24748,0
24748.5,0
24749,0
24749.5,0
24750,0
24750.5,0
24751,0
24751.5,0
24752,0
24752.5,0
24753,0
24753.5,0
24754,0
24754.5,0
24755,1
24755.5,1
24756,0
24756.5,0
24757,0
24757.5,0
24758,1
24758.5,1
24759,0
24759.5,0
24760,0
24760.5,0
24761,0
24761.5,0
24762,0
24762.5,0
24763,0
24763.5,0
24764,0
24764.5,0
24765,0
24765.5,0
24766,0
24766.5,0
24767,0
24767.5,0
24768,1
24768.5,1
24769,0
24769.5,1
24770,0
24770.5,0
24771,0
24771.5,0
24772,0
24772.5,0
24773,0
24773.5,0
24774,0
24774.5,0
24775,0
24775.5,0
24776,0
24776.5,0
24777,0
24777.5,0
24778,0
24778.5,0
24779,0
24779.5,0
24780,0
24780.5,0
24781,0
24781.5,0
24782,0
24782.5,0
24783,0
24783.5,0
24784,0
24784.5,0
24785,0
24785.5,0
24786,1
24786.5,0
24787,0
24787.5,0
24788,1
24788.5,0
24789,0
24789.5,0
24790,0
24790.5,0
24791,2
24791.5,0
24792,3
24792.5,0
24793,1
24793.5,0
24794,0
24794.5,0
24795,0
24795.5,0
24796,0
24796.5,0
24797,0
24797.5,0
24798,1
24798.5,0
24799,0
24799.5,0
24800,0
24800.5,0
24801,0
24801.5,0
24802,0
24802.5,0
24803,0
24803.5,0
24804,0
24804.5,0
24805,0
24805.5,0
24806,0
24806.5,0
24807,0
24807.5,0
24808,0
24808.5,0
24809,0
24809.5,0
24810,0
24810.5,0
24811,0
24811.5,0
24812,0
24812.5,0
24813,0
24813.5,0
24814,0
24814.5,0
24815,0
24815.5,0
24816,0
24816.5,1
24817,0
24817.5,0
24818,0
24818.5,1
24819,0
24819.5,0
24820,0
24820.5,0
24821,0
24821.5,0
24822,0
24822.5,0
24823,0
24823.5,0
24824,0
24824.5,0
24825,0
24825.5,0
24826,0
24826.5,0
24827,1
24827.5,0
24828,0
24828.5,0
24829,0
24829.5,0
24830,2
24830.5,0
24831,2
24831.5,0
24832,0
24832.5,0
24833,0
24833.5,0
24834,0
24834.5,0
24835,0
24835.5,0
24836,0
24836.5,0
24837,1
24837.5,0
24838,0
24838.5,0
24839,0
24839.5,0
24840,0
24840.5,0
24841,0
24841.5,0
24842,0
24842.5,0
24843,0
24843.5,0
24844,0
24844.5,0
24845,0
24845.5,0
24846,0
24846.5,0
24847,2
24847.5,0
24848,0
24848.5,0
24849,0
24849.5,0
24850,0
24850.5,0
24851,0
24851.5,0
24852,0
24852.5,0
24853,0
24853.5,0
24854,0
24854.5,2
24855,0
24855.5,3
24856,0
24856.5,1
24857,1
24857.5,0
24858,0
24858.5,0
24859,0
24859.5,0
24860,0
24860.5,0
24861,0
24861.5,0
24862,0
24862.5,0
24863,0
24863.5,0
24864,0
24864.5,0
24865,0
24865.5,0
24866,0
24866.5,0
24867,1
24867.5,0
24868,1
24868.5,0
24869,0
24869.5,0
24870,0
24870.5,0
24871,0
24871.5,0
24872,0
24872.5,0
24873,0
24873.5,0
24874,0
24874.5,0
24875,0
24875.5,0
24876,0
24876.5,0
24877,1
24877.5,0
24878,0
24878.5,1
24879,0
24879.5,0
24880,0
24880.5,0
24881,0
24881.5,0
24882,0
24882.5,0
24883,0
24883.5,0
24884,0
24884.5,0
24885,0
24885.5,0
24886,0
24886.5,0
24887,1
24887.5,0
24888,0
24888.5,0
24889,0
24889.5,0
24890,0
24890.5,0
24891,0
24891.5,0
24892,0
24892.5,2
24893,0
24893.5,2
24894,0
24894.5,0
24895,0
24895.5,0
24896,0
24896.5,0
24897,1
24897.5,0
24898,0
24898.5,0
24899,0
24899.5,0
24900,0
24900.5,0
24901,0
24901.5,0
24902,0
24902.5,0
24903,0
24903.5,0
24904,0
24904.5,0
24905,0
24905.5,0
24906,0
24906.5,0
24907,0
24907.5,1
24908,0
24908.5,0
24909,0
24909.5,0
24910,0
24910.5,0
24911,0
24911.5,0
24912,0
24912.5,0
24913,0
24913.5,0
24914,0
24914.5,0
24915,0
24915.5,0
24916,0
24916.5,0
24917,1
24917.5,2
24918,0
24918.5,0
24919,3
24919.5,0
24920,1
24920.5,0
24921,0
24921.5,0
24922,0
24922.5,0
24923,0
24923.5,0
24924,0
24924.5,0
24925,0
24925.5,0
24926,0
24926.5,0
24927,1
24927.5,0
24928,0
24928.5,0
24929,0
24929.5,0
24930,0
24930.5,0
24931,0
24931.5,0
24932,0
24932.5,0
24933,0
24933.5,0
24934,0
24934.5,0
24935,0
24935.5,0
24936,0
24936.5,0
24937,0
24937.5,1
24938,0
24938.5,1
24939,0
24939.5,0
24940,0
24940.5,0
24941,0
24941.5,0
24942,0
24942.5,0
24943,0
24943.5,0
24944,0
24944.5,0
24945,0
24945.5,0
24946,0
24946.5,0
24947,0
24947.5,0
24948,0
24948.5,0
24949,0
24949.5,0
24950,1
24950.5,0
24951,0
24951.5,0
24952,0
24952.5,0
24953,0
24953.5,0
24954,0
24954.5,0
24955,0
24955.5,0
24956,0
24956.5,0
24957,0
24957.5,0
24958,0
24958.5,0
24959,0
24959.5,0
24960,1
24960.5,0
24961,0
24961.5,0
24962,0
24962.5,0
24963,0
24963.5,0
24964,0
24964.5,0
24965,0
24965.5,0
24966,0
24966.5,0
24967,0
24967.5,0
24968,2
24968.5,0
24969,0
24969.5,0
24970,0
24970.5,0
24971,0
24971.5,0
24972,0
24972.5,0
24973,0
24973.5,0
24974,0
24974.5,0
24975,0
24975.5,0
24976,0
24976.5,0
24977,0
24977.5,0
24978,0
24978.5,0
24979,0
24979.5,0
24980,1
24980.5,0
24981,2
24981.5,0
24982,3
24982.5,0
24983,1
24983.5,0
24984,0
24984.5,0
24985,0
24985.5,0
24986,0
24986.5,0
24987,0
24987.5,0
24988,0
24988.5,0
24989,0
24989.5,0
24990,1
24990.5,0
24991,0
24991.5,0
24992,1
24992.5,0
24993,0
24993.5,0
24994,0
24994.5,0
24995,0
24995.5,0
24996,0
24996.5,0
24997,0
24997.5,0
24998,1
24998.5,1
24999,0
24999.5,0
25000,0
25000.5,0
25001,0
25001.5,0
25002,0
25002.5,0
25003,0
25003.5,0
25004,0
25004.5,0
25005,0
25005.5,0
25006,0
25006.5,0
25007,0
25007.5,0
25008,0
25008.5,0
25009,0
25009.5,0
25010,1
25010.5,0
25011,0
25011.5,0
25012,0
25012.5,0
25013,0
25013.5,0
25014,0
25014.5,0
25015,0
25015.5,2
25016,0
25016.5,2
25017,0
25017.5,0
25018,0
25018.5,0
25019,0
25019.5,0
25020,1
25020.5,0
25021,0
25021.5,0
25022,0
25022.5,0
25023,0
25023.5,0
25024,0
25024.5,0
25025,0
25025.5,0
25026,0
25026.5,0
25027,0
25027.5,0
25028,0
25028.5,1
25029,0
25029.5,0
25030,0
25030.5,0
25031,0
25031.5,0
25032,0
25032.5,0
25033,0
25033.5,0
25034,0
25034.5,0
25035,0
25035.5,0
25036,0
25036.5,0
25037,0
25037.5,0
25038,0
25038.5,0
25039,0
25039.5,0
25040,1
25040.5,0
25041,0
25041.5,0
25042,0
25042.5,0
25043,0
25043.5,0
25044,0
25044.5,2
25045,0
25045.5,3
25046,0
25046.5,1
25047,0
25047.5,0
25048,0
25048.5,0
25049,0
25049.5,0
25050,0
25050.5,0
25051,0
25051.5,0
25052,0
25052.5,0
25053,0
25053.5,0
25054,0
25054.5,0
25055,0
25055.5,0
25056,0
25056.5,0
25057,0
25057.5,0
25058,1
25058.5,1
25059,2
25059.5,0
25060,0
25060.5,0
25061,0
25061.5,0
25062,0
25062.5,0
25063,0
25063.5,0
25064,0
25064.5,0
25065,0
25065.5,0
25066,0
25066.5,0
25067,0
25067.5,0
25068,0
25068.5,0
25069,0
25069.5,0
25070,0
25070.5,0
25071,0
25071.5,0
25072,0
25072.5,0
25073,0
25073.5,0
25074,0
25074.5,0
25075,0
25075.5,0
25076,0
25076.5,0
25077,0
25077.5,2
25078,1
25078.5,2
25079,0
25079.5,0
25080,0
25080.5,0
25081,0
25081.5,0
25082,0
25082.5,0
25083,0
25083.5,0
25084,0
25084.5,0
25085,0
25085.5,0
25086,0
25086.5,0
25087,0
25087.5,0
25088,1
25088.5,0
25089,2
25089.5,0
25090,0
25090.5,0
25091,0
25091.5,0
25092,0
25092.5,0
25093,0
25093.5,0
25094,0
25094.5,0
25095,0
25095.5,0
25096,0
25096.5,0
25097,0
25097.5,0
25098,0
25098.5,0
25099,0
25099.5,0
25100,0
25100.5,0
25101,0
25101.5,0
25102,0
25102.5,0
25103,0
25103.5,0
25104,0
25104.5,0
25105,0
25105.5,0
25106,0
25106.5,0
25107,0
25107.5,2
25108,1
25108.5,3
25109,0
25109.5,1
25110,0
25110.5,0
25111,0
25111.5,0
25112,0
25112.5,0
25113,0
25113.5,0
25114,0
25114.5,0
25115,0
25115.5,0
25116,0
25116.5,0
25117,0
25117.5,0
25118,1
25118.5,0
25119,1
25119.5,2
25120,0
25120.5,0
25121,0
25121.5,0
25122,0
25122.5,0
25123,0
25123.5,0
25124,0
25124.5,0
25125,0
25125.5,0
25126,0
25126.5,0
25127,0
25127.5,0
25128,0
25128.5,0
25129,0
25129.5,0
25130,0
25130.5,0
25131,0
25131.5,0
25132,0
25132.5,0
25133,0
25133.5,0
25134,0
25134.5,0
25135,0
25135.5,0
25136,0
25136.5,0
25137,0
25137.5,0
25138,1
25138.5,0
25139,0
25139.5,0
25140,2
25140.5,0
25141,2
25141.5,0
25142,0
25142.5,0
25143,0
25143.5,0
25144,0
25144.5,0
25145,0
25145.5,0
25146,0
25146.5,0
25147,0
25147.5,0
25148,1
25148.5,0
25149,0
25149.5,1
25150,0
25150.5,0
25151,0
25151.5,0
25152,0
25152.5,0
25153,0
25153.5,0
25154,0
25154.5,0
25155,0
25155.5,0
25156,0
25156.5,0
25157,0
25157.5,0
25158,0
25158.5,0
25159,0
25159.5,0
25160,0
25160.5,0
25161,0
25161.5,0
25162,0
25162.5,0
25163,0
25163.5,0
25164,0
25164.5,0
25165,0
25165.5,0
25166,0
25166.5,0
25167,0
25167.5,0
25168,0
25168.5,0
25169,0
25169.5,0
25170,0
25170.5,0
25171,2
25171.5,0
25172,3
25172.5,0
25173,1
25173.5,0
25174,0
25174.5,0
25175,0
25175.5,0
25176,0
25176.5,0
25177,0
25177.5,0
25178,1
25178.5,0
25179,1
25179.5,0
25180,0
25180.5,2
25181,0
25181.5,0
25182,0
25182.5,0
25183,0
25183.5,0
25184,0
25184.5,0
25185,0
25185.5,0
25186,0
25186.5,0
25187,0
25187.5,0
25188,1
25188.5,0
25189,0
25189.5,0
25190,0
25190.5,0
25191,0
25191.5,0
25192,0
25192.5,0
25193,0
25193.5,0
25194,0
25194.5,0
25195,0
25195.5,0
25196,0
25196.5,0
25197,0
25197.5,0
25198,0
25198.5,0
25199,0
25199.5,0
25200,0
25200.5,0
25201,0
25201.5,0
25202,0
25202.5,0
25203,0
25203.5,0
25204,0
25204.5,0
25205,0
25205.5,0
25206,1
25206.5,0
25207,0
25207.5,0
25208,1
25208.5,0
25209,0
25209.5,0
25210,0
25210.5,0
25211,1
25211.5,0
25212,0
25212.5,0
25213,0
25213.5,0
25214,0
25214.5,0
25215,0
25215.5,0
25216,0
25216.5,0
25217,0
25217.5,0
25218,1
25218.5,0
25219,0
25219.5,0
25220,0
25220.5,0
25221,0
25221.5,0
25222,0
25222.5,0
25223,0
25223.5,0
25224,0
25224.5,0
25225,0
25225.5,0
25226,0
25226.5,0
25227,0
25227.5,0
25228,0
25228.5,0
25229,0
25229.5,0
25230,0
25230.5,0
25231,0
25231.5,0
25232,0
25232.5,0
25233,0
25233.5,0
25234,2
25234.5,0
25235,3
25235.5,0
25236,1
25236.5,0
25237,0
25237.5,0
25238,1
25238.5,0
25239,1
25239.5,0
25240,0
25240.5,0
25241,0
25241.5,1
25242,0
25242.5,0
25243,0
25243.5,0
25244,0
25244.5,0
25245,0
25245.5,0
25246,0
25246.5,0
25247,0
25247.5,0
25248,1
25248.5,0
25249,0
25249.5,0
25250,0
25250.5,0
25251,0
25251.5,0
25252,0
25252.5,0
25253,0
25253.5,0
25254,0
25254.5,0
25255,0
25255.5,0
25256,0
25256.5,0
25257,0
25257.5,0
25258,0
25258.5,0
25259,0
25259.5,0
25260,0
25260.5,0
25261,0
25261.5,0
25262,0
25262.5,2
25263,0
25263.5,2
25264,0
25264.5,0
25265,0
25265.5,0
25266,0
25266.5,0
25267,0
25267.5,0
25268,1
25268.5,0
25269,0
25269.5,0
25270,0
25270.5,0
25271,0
25271.5,2
25272,0
25272.5,0
25273,0
25273.5,0
25274,0
25274.5,0
25275,0
25275.5,0
25276,0
25276.5,0
25277,0
25277.5,0
25278,1
25278.5,0
25279,0
25279.5,0
25280,0
25280.5,0
25281,0
25281.5,0
25282,0
25282.5,0
25283,0
25283.5,0
25284,0
25284.5,0
25285,0
25285.5,0
25286,0
25286.5,0
25287,0
25287.5,0
25288,0
25288.5,0
25289,0
25289.5,0
25290,0
25290.5,0
25291,0
25291.5,0
25292,0
25292.5,0
25293,0
25293.5,0
25294,0
25294.5,0
25295,0
25295.5,0
25296,0
25296.5,0
25297,0
25297.5,2
25298,0
25298.5,3
25299,1
25299.5,1
25300,1
25300.5,0
25301,0
25301.5,0
25302,1
25302.5,0
25303,0
25303.5,0
25304,0
25304.5,0
25305,0
25305.5,0
25306,0
25306.5,0
25307,0
25307.5,0
25308,0
25308.5,0
25309,0
25309.5,0
25310,1
25310.5,0
25311,0
25311.5,0
25312,0
25312.5,0
25313,0
25313.5,0
25314,0
25314.5,0
25315,0
25315.5,0
25316,0
25316.5,0
25317,0
25317.5,0
25318,0
25318.5,0
25319,0
25319.5,0
25320,0
25320.5,0
25321,0
25321.5,0
25322,0
25322.5,0
25323,0
25323.5,0
25324,0
25324.5,0
25325,2
25325.5,0
25326,2
25326.5,0
25327,0
25327.5,0
25328,0
25328.5,0
25329,0
25329.5,0
25330,1
25330.5,0
25331,0
25331.5,0
25332,1
25332.5,0
25333,0
25333.5,0
25334,0
25334.5,0
25335,0
25335.5,0
25336,0
25336.5,0
25337,0
25337.5,0
25338,0
25338.5,0
25339,0
25339.5,0
25340,1
25340.5,0
25341,0
25341.5,0
25342,0
25342.5,0
25343,0
25343.5,0
25344,0
25344.5,0
25345,0
25345.5,0
25346,0
25346.5,0
25347,0
25347.5,0
25348,0
25348.5,0
25349,0
25349.5,0
25350,0
25350.5,0
25351,0
25351.5,0
25352,0
25352.5,0
25353,0
25353.5,0
25354,0
25354.5,0
25355,0
25355.5,0
25356,0
25356.5,0
25357,0
25357.5,0
25358,0
25358.5,0
25359,1
25359.5,0
25360,1
25360.5,2
25361,0
25361.5,0
25362,3
25362.5,2
25363,1
25363.5,0
25364,0
25364.5,0
25365,0
25365.5,0
25366,0
25366.5,0
25367,0
25367.5,0
25368,0
25368.5,0
25369,0
25369.5,0
25370,1
25370.5,0
25371,0
25371.5,0
25372,0
25372.5,0
25373,0
25373.5,0
25374,0
25374.5,0
25375,0
25375.5,0
25376,0
25376.5,0
25377,0
25377.5,0
25378,0
25378.5,0
25379,0
25379.5,0
25380,0
25380.5,0
25381,0
25381.5,0
25382,0
25382.5,0
25383,0
25383.5,0
25384,0
25384.5,0
25385,0
25385.5,0
25386,0
25386.5,0
25387,0
25387.5,2
25388,0
25388.5,2
25389,0
25389.5,0
25390,1
25390.5,0
25391,0
25391.5,0
25392,0
25392.5,1
25393,0
25393.5,0
25394,0
25394.5,0
25395,0
25395.5,0
25396,0
25396.5,0
25397,0
25397.5,0
25398,0
25398.5,0
25399,0
25399.5,0
25400,1
25400.5,0
25401,0
25401.5,0
25402,0
25402.5,0
25403,0
25403.5,0
25404,0
25404.5,0
25405,0
25405.5,0
25406,0
25406.5,0
25407,0
25407.5,0
25408,0
25408.5,0
25409,0
25409.5,0
25410,0
25410.5,0
25411,0
25411.5,0
25412,0
25412.5,0
25413,0
25413.5,0
25414,0
25414.5,0
25415,0
25415.5,0
25416,0
25416.5,0
25417,0
25417.5,0
25418,0
25418.5,0
25419,1
25419.5,0
25420,1
25420.5,0
25421,0
25421.5,0
25422,0
25422.5,0
25423,1
25423.5,0
25424,2
25424.5,0
25425,2
25425.5,1
25426,0
25426.5,1
25427,0
25427.5,0
25428,0
25428.5,0
25429,0
25429.5,0
25430,0
25430.5,0
25431,1
25431.5,0
25432,0
25432.5,0
25433,0
25433.5,0
25434,0
25434.5,0
25435,0
25435.5,0
25436,0
25436.5,0
25437,0
25437.5,0
25438,0
25438.5,0
25439,0
25439.5,0
25440,0
25440.5,0
25441,0
25441.5,0
25442,0
25442.5,0
25443,0
25443.5,0
25444,0
25444.5,0
25445,0
25445.5,0
25446,0
25446.5,0
25447,0
25447.5,0
25448,0
25448.5,0
25449,0
25449.5,0
25450,2
25450.5,0
25451,3
25451.5,0
25452,0
25452.5,0
25453,0
25453.5,1
25454,0
25454.5,0
25455,0
25455.5,0
25456,0
25456.5,0
25457,0
25457.5,0
25458,0
25458.5,0
25459,0
25459.5,0
25460,0
25460.5,0
25461,1
25461.5,0
25462,0
25462.5,0
25463,0
25463.5,0
25464,0
25464.5,0
25465,0
25465.5,0
25466,0
25466.5,0
25467,0
25467.5,0
25468,0
25468.5,0
25469,0
25469.5,0
25470,0
25470.5,0
25471,0
25471.5,0
25472,0
25472.5,0
25473,0
25473.5,0
25474,0
25474.5,0
25475,0
25475.5,0
25476,0
25476.5,0
25477,0
25477.5,0
25478,0
25478.5,0
25479,1
25479.5,0
25480,0
25480.5,0
25481,1
25481.5,0
25482,0
25482.5,0
25483,0
25483.5,1
25484,1
25484.5,0
25485,0
25485.5,0
25486,0
25486.5,0
25487,0
25487.5,2
25488,0
25488.5,3
25489,0
25489.5,1
25490,0
25490.5,0
25491,1
25491.5,0
25492,0
25492.5,0
25493,0
25493.5,0
25494,0
25494.5,0
25495,0
25495.5,0
25496,0
25496.5,0
25497,0
25497.5,0
25498,0
25498.5,0
25499,0
25499.5,0
25500,0
25500.5,0
25501,0
25501.5,0
25502,0
25502.5,0
25503,0
25503.5,0
25504,0
25504.5,0
25505,0
25505.5,0
25506,0
25506.5,0
25507,0
25507.5,0
25508,0
25508.5,0
25509,0
25509.5,0
25510,0
25510.5,0
25511,1
25511.5,0
25512,0
25512.5,0
25513,0
25513.5,0
25514,1
25514.5,0
25515,0
25515.5,0
25516,0
25516.5,0
25517,0
25517.5,0
25518,0
25518.5,0
25519,0
25519.5,0
25520,0
25520.5,0
25521,1
25521.5,0
25522,0
25522.5,0
25523,0
25523.5,0
25524,0
25524.5,0
25525,0
25525.5,0
25526,0
25526.5,0
25527,0
25527.5,0
25528,0
25528.5,0
25529,0
25529.5,0
25530,0
25530.5,0
25531,0
25531.5,0
25532,0
25532.5,0
25533,0
25533.5,0
25534,0
25534.5,0
25535,0
25535.5,0
25536,0
25536.5,0
25537,0
25537.5,0
25538,0
25538.5,0
25539,1
25539.5,0
25540,0
25540.5,0
25541,0
25541.5,0
25542,0
25542.5,0
25543,0
25543.5,0
25544,2
25544.5,0
25545,0
25545.5,0
25546,0
25546.5,0
25547,0
25547.5,0
25548,1
25548.5,0
25549,0
25549.5,0
25550,0
25550.5,0
25551,2
25551.5,0
25552,3
25552.5,0
25553,1
25553.5,0
25554,0
25554.5,0
25555,0
25555.5,0
25556,0
25556.5,0
25557,0
25557.5,0
25558,1
25558.5,0
25559,0
25559.5,0
25560,0
25560.5,0
25561,0
25561.5,0
25562,0
25562.5,0
25563,0
25563.5,0
25564,0
25564.5,0
25565,0
25565.5,0
25566,0
25566.5,0
25567,0
25567.5,0
25568,0
25568.5,0
25569,0
25569.5,0
25570,0
25570.5,0
25571,0
25571.5,0
25572,0
25572.5,2
25573,0
25573.5,2
25574,0
25574.5,0
25575,1
25575.5,0
25576,0
25576.5,0
25577,0
25577.5,0
25578,1
25578.5,0
25579,0
25579.5,0
25580,0
25580.5,0
25581,0
25581.5,0
25582,0
25582.5,0
25583,0
25583.5,0
25584,0
25584.5,0
25585,0
25585.5,0
25586,0
25586.5,0
25587,0
25587.5,0
25588,1
25588.5,0
25589,0
25589.5,0
25590,0
25590.5,0
25591,0
25591.5,0
25592,0
25592.5,0
25593,0
25593.5,0
25594,0
25594.5,0
25595,0
25595.5,0
25596,0
25596.5,0
25597,0
25597.5,0
25598,0
25598.5,0
25599,1
25599.5,0
25600,0
25600.5,0
25601,0
25601.5,0
25602,0
25602.5,0
25603,0
25603.5,0
25604,0
25604.5,0
25605,0
25605.5,2
25606,0
25606.5,0
25607,0
25607.5,0
25608,1
25608.5,0
25609,0
25609.5,0
25610,0
25610.5,0
25611,0
25611.5,0
25612,0
25612.5,0
25613,0
25613.5,0
25614,0
25614.5,2
25615,0
25615.5,3
25616,0
25616.5,1
25617,0
25617.5,0
25618,1
25618.5,0
25619,0
25619.5,0
25620,0
25620.5,0
25621,0
25621.5,0
25622,0
25622.5,0
25623,0
25623.5,0
25624,0
25624.5,0
25625,0
25625.5,0
25626,0
25626.5,0
25627,0
25627.5,0
25628,0
25628.5,0
25629,0
25629.5,0
25630,0
25630.5,0
25631,0
25631.5,0
25632,0
25632.5,0
25633,0
25633.5,0
25634,0
25634.5,0
25635,2
25635.5,1
25636,2
25636.5,0
25637,0
25637.5,0
25638,1
25638.5,0
25639,0
25639.5,0
25640,0
25640.5,0
25641,0
25641.5,0
25642,0
25642.5,0
25643,0
25643.5,0
25644,0
25644.5,0
25645,0
25645.5,0
25646,0
25646.5,0
25647,0
25647.5,0
25648,1
25648.5,0
25649,0
25649.5,0
25650,0
25650.5,0
25651,0
25651.5,0
25652,0
25652.5,0
25653,0
25653.5,0
25654,0
25654.5,0
25655,0
25655.5,0
25656,0
25656.5,0
25657,0
25657.5,0
25658,0
25658.5,0
25659,1
25659.5,0
25660,0
25660.5,0
25661,0
25661.5,0
25662,0
25662.5,0
25663,0
25663.5,0
25664,0
25664.5,0
25665,0
25665.5,0
25666,2
25666.5,0
25667,0
25667.5,0
25668,0
25668.5,0
25669,0
25669.5,0
25670,0
25670.5,0
25671,0
25671.5,0
25672,1
25672.5,0
25673,0
25673.5,0
25674,0
25674.5,0
25675,0
25675.5,0
25676,0
25676.5,0
25677,0
25677.5,0
25678,2
25678.5,0
25679,3
25679.5,0
25680,1
25680.5,0
25681,0
25681.5,0
25682,1
25682.5,0
25683,0
25683.5,0
25684,0
25684.5,0
25685,0
25685.5,0
25686,0
25686.5,0
25687,0
25687.5,0
25688,0
25688.5,0
25689,0
25689.5,0
25690,0
25690.5,0
25691,0
25691.5,0
25692,0
25692.5,0
25693,0
25693.5,0
25694,0
25694.5,0
25695,0
25695.5,0
25696,1
25696.5,0
25697,2
25697.5,0
25698,2
25698.5,0
25699,0
25699.5,0
25700,0
25700.5,0
25701,0
25701.5,0
25702,1
25702.5,0
25703,0
25703.5,0
25704,0
25704.5,0
25705,0
25705.5,0
25706,0
25706.5,0
25707,0
25707.5,0
25708,0
25708.5,0
25709,0
25709.5,0
25710,0
25710.5,0
25711,0
25711.5,0
25712,1
25712.5,0
25713,1
25713.5,0
25714,0
25714.5,0
25715,0
25715.5,0
25716,0
25716.5,0
25717,0
25717.5,0
25718,0
25718.5,0
25719,1
25719.5,0
25720,0
25720.5,0
25721,0
25721.5,0
25722,0
25722.5,0
25723,0
25723.5,0
25724,0
25724.5,0
25725,0
25725.5,0
25726,0
25726.5,1
25727,0
25727.5,0
25728,0
25728.5,0
25729,0
25729.5,0
25730,0
25730.5,0
25731,0
25731.5,0
25732,1
25732.5,0
25733,0
25733.5,0
25734,0
25734.5,0
25735,0
25735.5,0
25736,0
25736.5,0
25737,0
25737.5,0
25738,0
25738.5,0
25739,0
25739.5,0
25740,0
25740.5,0
25741,0
25741.5,2
25742,1
25742.5,3
25743,0
25743.5,1
25744,0
25744.5,0
25745,0
25745.5,0
25746,0
25746.5,0
25747,0
25747.5,0
25748,0
25748.5,0
25749,0
25749.5,0
25750,0
25750.5,0
25751,0
25751.5,0
25752,0
25752.5,0
25753,0
25753.5,0
25754,0
25754.5,0
25755,0
25755.5,0
25756,0
25756.5,0
25757,1
25757.5,0
25758,0
25758.5,0
25759,0
25759.5,0
25760,0
25760.5,0
25761,0
25761.5,0
25762,1
25762.5,0
25763,0
25763.5,0
25764,0
25764.5,0
25765,0
25765.5,0
25766,0
25766.5,0
25767,0
25767.5,0
25768,0
25768.5,0
25769,0
25769.5,0
25770,0
25770.5,0
25771,0
25771.5,0
25772,1
25772.5,0
25773,0
25773.5,0
25774,0
25774.5,0
25775,0
25775.5,0
25776,0
25776.5,0
25777,0
25777.5,0
25778,0
25778.5,0
25779,1
25779.5,0
25780,0
25780.5,0
25781,0
25781.5,0
25782,0
25782.5,0
25783,0
25783.5,0
25784,0
25784.5,0
25785,0
25785.5,0
25786,0
25786.5,0
25787,2
25787.5,0
25788,0
25788.5,0
25789,0
25789.5,0
25790,0
25790.5,0
25791,0
25791.5,0
25792,0
25792.5,0
25793,0
25793.5,0
25794,0
25794.5,0
25795,0
25795.5,0
25796,0
25796.5,0
25797,0
25797.5,0
25798,1
25798.5,0
25799,0
25799.5,0
25800,0
25800.5,0
25801,0
25801.5,0
25802,0
25802.5,0
25803,0
25803.5,0
25804,0
25804.5,2
25805,0
25805.5,3
25806,0
25806.5,1
25807,0
25807.5,0
25808,1
25808.5,0
25809,0
25809.5,0
25810,0
25810.5,0
25811,0
25811.5,0
25812,0
25812.5,0
25813,0
25813.5,0
25814,0
25814.5,0
25815,0
25815.5,0
25816,0
25816.5,0
25817,0
25817.5,1
25818,0
25818.5,0
25819,0
25819.5,0
25820,2
25820.5,0
25821,2
25821.5,0
25822,0
25822.5,0
25823,0
25823.5,0
25824,0
25824.5,0
25825,0
25825.5,1
25826,0
25826.5,0
25827,0
25827.5,0
25828,1
25828.5,0
25829,0
25829.5,0
25830,0
25830.5,0
25831,0
25831.5,0
25832,0
25832.5,0
25833,0
25833.5,0
25834,0
25834.5,0
25835,0
25835.5,0
25836,0
25836.5,0
25837,0
25837.5,0
25838,1
25838.5,0
25839,1
25839.5,0
25840,0
25840.5,0
25841,0
25841.5,0
25842,0
25842.5,0
25843,0
25843.5,0
25844,0
25844.5,0
25845,0
25845.5,0
25846,0
25846.5,0
25847,0
25847.5,1
25848,0
25848.5,0
25849,0
25849.5,0
25850,0
25850.5,0
25851,0
25851.5,0
25852,0
25852.5,0
25853,0
25853.5,0
25854,0
25854.5,0
25855,0
25855.5,0
25856,0
25856.5,0
25857,0
25857.5,0
25858,1
25858.5,0
25859,0
25859.5,0
25860,0
25860.5,0
25861,0
25861.5,0
25862,0
25862.5,0
25863,0
25863.5,0
25864,0
25864.5,0
25865,0
25865.5,0
25866,0
25866.5,0
25867,0
25867.5,0
25868,3
25868.5,0
25869,3
25869.5,0
25870,1
25870.5,0
25871,0
25871.5,0
25872,0
25872.5,0
25873,0
25873.5,0
25874,0
25874.5,0
25875,0
25875.5,0
25876,0
25876.5,0
25877,0
25877.5,0
25878,1
25878.5,0
25879,0
25879.5,0
25880,0
25880.5,0
25881,0
25881.5,0
25882,2
25882.5,0
25883,2
25883.5,0
25884,0
25884.5,0
25885,0
25885.5,0
25886,0
25886.5,0
25887,0
25887.5,0
25888,1
25888.5,0
25889,0
25889.5,0
25890,0
25890.5,0
25891,0
25891.5,0
25892,0
25892.5,0
25893,0
25893.5,0
25894,0
25894.5,0
25895,0
25895.5,0
25896,0
25896.5,0
25897,0
25897.5,0
